Af_As_syn	Af_As_ns	Af_An_syn	Af_An_ns	As_An_syn	As_An_ns	As_syn_pol	As_ns_pol	Afr_syn_pol	Afr_ns_pol	len	stat	CDS
1	2	2	3	1	1	4	0	0	1	1587	-1.83333333333333	rna18427_gene=LRRC4B
1	0	5	2	4	2	2	0	1	0	1776	1.3	rna18428_gene=SYT3
1	2	1	2	0	2	2	0	0	1	789	5.25	rna18429_gene=C10H19orf81
2	0	9	3	11	3	7	1	6	0	3921	2.8	rna18430_gene=SHANK1
2	8	4	10	2	2	4	10	1	5	783	-0.175757575757576	rna18431_gene=GPR32
0	0	4	1	4	1	3	1	1	0	1194	-0.4	rna18433_gene=ACPT
2	7	2	4	2	5	1	8	5	8	813	0.962962962962963	rna18434_gene=LOC100067778
1	0	1	0	0	0	3	0	1	2	270	2.33333333333333	rna18436_gene=LOC102151082
1	0	1	0	0	0	1	0	2	0	1125	2.5	rna18437_gene=LOC102147340
3	4	5	0	6	4	7	4	3	2	786	-0.634920634920635	rna18438_gene=KLK1
0	2	1	3	1	3	2	1	1	1	777	0.5	rna18439_gene=KLK15
1	1	1	1	2	2	5	5	4	5	786	0.833333333333333	rna18440_gene=KLK1E2
1	0	1	1	2	1	1	1	3	1	759	2.16666666666667	rna18447_gene=LOC100067532
2	1	5	2	5	1	1	0	4	1	759	0.583333333333333	rna18449_gene=LOC100067485
0	1	1	2	1	1	1	2	0	0	1011	0.833333333333333	rna18455_gene=KLK5
3	1	6	2	3	1	1	1	3	1	951	0.857142857142857	rna18456_gene=KLK6
1	0	2	0	1	0	0	1	0	0	627	0.333333333333333	rna18460_gene=LOC100146194
0	0	2	0	2	0	2	1	1	1	789	-0.666666666666667	rna18462_gene=KLK8
1	0	1	1	0	1	0	1	0	0	786	1.75	rna18464_gene=KLK9
1	2	2	9	1	9	1	0	1	1	879	10.3333333333333	rna18466_gene=KLK10
1	2	2	3	1	3	3	1	0	0	753	2.33333333333333	rna18468_gene=KLK11
3	0	3	0	0	0	3	4	1	0	843	1.1	rna18471_gene=KLK13
0	2	1	5	1	5	3	1	0	1	756	1.5	rna18474_gene=KLK14
1	3	4	2	3	1	1	2	1	2	597	-0.6	rna18475_gene=CTU1
8	12	10	17	4	7	7	14	1	3	1389	0.901144781144781	rna18476_gene=LOC102148257
4	4	12	12	8	8	6	10	5	6	1695	0.857142857142857	rna18483_gene=LOC100062855
5	10	6	9	1	5	3	7	0	3	1008	0.940476190476191	rna18487_gene=LOC102148743
2	2	5	2	3	0	13	32	6	6	1416	0.181818181818182	rna18488_gene=LOC100066849
0	0	0	2	0	2	6	20	6	9	1059	2.76666666666667	rna18494_gene=LOC100066828
0	2	3	4	3	2	5	12	0	4	1302	-0.788461538461539	rna18496_gene=LOC102148327
3	3	6	9	5	9	9	14	11	11	1299	1.87301587301587	rna18498_gene=LOC100066785
0	0	2	2	2	2	1	4	1	1	453	1	rna18499_gene=LOC106781555
4	10	8	19	6	17	16	16	8	15	2568	1.62142857142857	rna18500_gene=LOC100066764
2	3	0	2	2	3	10	22	2	12	1062	0.692307692307692	rna18501_gene=LOC100066668
5	8	7	8	4	10	4	7	2	4	2085	1.1125	rna18503_gene=LOC100066644
1	0	2	0	1	0	2	3	1	0	585	0.666666666666667	rna18504_gene=C10H19orf84
0	0	0	2	0	2	2	1	0	0	648	6	rna18505_gene=LIM2
0	2	0	1	0	1	1	2	1	0	504	3.33333333333333	rna18507_gene=NKG7
0	0	1	0	1	0	0	0	1	0	624	0.5	rna18508_gene=CLDND2
1	0	2	3	1	3	1	0	1	0	771	5.66666666666667	rna18511_gene=ETFB
2	2	1	1	1	1	5	4	1	0	1125	2	rna18513_gene=IGLON5
1	3	2	3	1	0	3	1	1	2	597	-2.11111111111111	rna18517_gene=LOC100629327
1	0	2	1	1	1	3	10	1	2	873	0.626262626262626	rna18519_gene=SIGLECL1
3	6	3	7	2	3	4	12	3	5	1647	1.17307692307692	rna18520_gene=LOC100066419
1	2	2	6	3	6	12	17	16	19	1542	2.16388888888889	rna18529_gene=LOC106780882
1	4	1	4	0	0	6	4	2	4	1236	-0.6	rna18533_gene=LOC100066363
0	0	2	9	2	9	9	15	4	11	1179	2.84722222222222	rna18534_gene=LOC100066276
0	5	3	13	3	8	7	5	0	3	1239	-4.125	rna18535_gene=LOC100066252
1	2	5	4	4	4	5	9	5	5	1080	0.533333333333333	rna18536_gene=LOC100066226
6	17	6	26	1	17	4	19	1	6	1200	2.70918367346939	rna18537_gene=LOC100066165
2	3	4	4	2	1	9	12	0	5	1023	-0.346153846153846	rna18541_gene=LOC100066110
1	3	2	5	2	2	4	8	0	3	819	-0.0555555555555556	rna18542_gene=LOC100066140
2	3	3	3	1	0	4	5	1	1	1347	0.305555555555556	rna18543_gene=LOC102149751
1	2	1	3	0	1	5	8	2	4	2220	1.53333333333333	rna18544_gene=ZNF175
2	1	3	2	1	3	6	7	0	5	1068	1.29166666666667	rna18545_gene=LOC100065936
1	3	2	9	1	6	21	36	9	15	1665	2.97522522522523	rna18546_gene=LOC100065833
3	3	4	8	1	7	18	38	6	22	1179	2.00936454849498	rna18547_gene=LOC100065804
0	2	0	4	0	2	2	2	3	0	1056	20	rna18556_gene=LOC100062768
0	1	0	2	0	1	3	1	1	4	1056	1.2	rna18558_gene=LOC100062735
0	1	1	3	1	2	6	6	0	1	1053	0.5	rna18560_gene=LOC100062696
0	3	1	5	1	5	2	3	2	2	2208	2.25	rna18563_gene=LOC100065524
4	4	3	7	3	5	4	9	2	4	3567	1.45	rna18565_gene=LOC100065404
0	1	1	2	1	1	0	1	0	1	1884	0.25	rna18566_gene=LOC100065231
1	2	3	4	2	2	2	5	1	0	1968	2.25	rna18569_gene=LOC100065203
0	2	0	4	0	2	5	5	4	3	840	6.25	rna18570_gene=LOC100065170
0	0	1	1	1	1	2	2	1	1	1962	1	rna18571_gene=LOC100065138
0	2	1	3	1	1	2	4	4	0	1968	8.8	rna18573_gene=ZNF614
0	2	0	2	0	2	9	7	1	1	3186	3	rna18576_gene=ZNF615
0	1	1	5	1	4	1	7	2	5	1569	1.625	rna18582_gene=LOC102147376
0	2	0	4	0	2	1	0	4	1	957	12.5	rna18586_gene=EQUCABV1R931
0	2	0	4	0	2	2	3	1	2	942	3.33333333333333	rna18587_gene=EQUCABV1R930
0	1	0	1	0	2	3	0	1	2	1026	5.33333333333333	rna18588_gene=EQUCABV1R929
2	3	2	5	0	2	1	1	1	1	948	3.66666666666667	rna18589_gene=EQUCABV1R928
4	1	4	7	2	6	5	8	1	3	1032	2.08888888888889	rna18590_gene=LOC100629908
2	6	3	7	1	1	0	1	2	6	1032	0.19047619047619	rna18591_gene=EQUCABV1R927
1	7	3	4	2	5	3	9	0	6	936	-0.621428571428571	rna18594_gene=EQUCABV1R926
3	4	3	5	0	1	0	2	1	2	1026	1.25	rna18595_gene=EQUCABV1R925
2	0	5	0	3	0	7	0	1	0	1770	-0.333333333333333	rna18596_gene=PPP2R1A
0	0	0	2	0	2	2	6	1	5	942	1.85714285714286	rna18597_gene=EQUCABV1R924
1	1	3	0	2	1	2	3	1	1	1020	0	rna18598_gene=EQUCABV1R923
0	2	0	11	0	10	3	6	0	0	1026	16.5714285714286	rna18599_gene=EQUCABV1R922
0	2	0	1	0	1	20	44	3	14	1017	0.0666666666666667	rna18600_gene=EQUCABV1R921
0	1	0	1	0	2	1	1	3	3	1035	3	rna18601_gene=EQUCABV1R920
0	2	2	2	2	0	18	77	7	30	1068	-0.391508133443617	rna18602_gene=EQUCABV1R919
1	1	1	6	2	5	47	67	44	61	2244	3.24620493358634	rna18603_gene=LOC102150861
3	0	2	3	1	3	6	11	7	9	2070	2.0875	rna18604_gene=LOC102150815
0	3	2	3	2	4	15	41	14	40	2082	-0.401084010840108	rna18605_gene=LOC106781581
1	1	0	3	1	2	3	12	4	16	2340	1.33031674208145	rna18606_gene=LOC106781577
0	5	1	10	1	7	7	17	4	18	1803	0.558479532163743	rna18607_gene=LOC100629506
0	1	2	1	2	0	7	41	10	53	1941	-0.181657848324515	rna18608_gene=LOC100064037
1	1	2	7	1	6	3	11	0	4	612	1.36666666666667	rna18609_gene=LOC102148313
0	0	1	0	1	0	2	4	2	3	942	0.0750000000000001	rna18610_gene=EQUCABV1R918
0	2	0	1	0	1	0	4	1	1	243	1.8	rna18611_gene=LOC106781598
3	2	3	9	0	7	15	22	8	12	900	6.7742474916388	rna18613_gene=EQUCABV1R916
0	3	1	3	1	0	2	6	27	63	933	-0.625	rna18614_gene=EQUCABV1R915
0	0	4	4	4	4	2	3	0	3	2199	0.25	rna18615_gene=ZNF813
0	4	0	5	0	1	1	1	1	1	3267	3	rna18616_gene=ZNF845
1	0	1	0	0	0	2	2	2	0	927	2	rna18617_gene=EQUCABV1R914
1	1	1	2	0	3	0	4	3	1	915	3.6	rna18618_gene=EQUCABV1R913
0	3	1	4	1	1	1	2	2	2	897	0.5	rna18619_gene=EQUCABV1R912
4	4	5	4	5	0	3	2	1	2	1881	-0.555555555555555	rna18621_gene=LOC100063245
2	1	1	0	3	1	4	2	4	2	588	0.555555555555556	rna18622_gene=DPRX
3	5	8	10	7	7	7	6	7	3	3243	1.87301587301587	rna18630_gene=NLRP12
2	2	3	4	1	4	3	1	0	0	969	4.25	rna18632_gene=MYADM
1	0	4	0	3	0	7	1	4	1	2094	-0.5	rna18633_gene=PRKCG
1	0	2	0	1	0	1	0	0	0	828	0.333333333333333	rna18634_gene=CACNG7
5	1	4	1	1	0	3	0	2	0	558	1.86666666666667	rna18636_gene=CACNG6
0	0	1	1	1	1	4	1	1	1	711	1	rna18639_gene=LOC100051802
1	6	1	5	2	5	5	12	3	10	840	0.398601398601399	rna18640_gene=LOC100630360
2	3	3	10	1	7	9	12	5	7	1383	4.11378205128205	rna18643_gene=LOC100630386
2	1	2	5	2	5	6	19	6	17	1194	1.24444444444444	rna18644_gene=LOC100629668
2	3	3	6	1	3	3	2	1	1	1086	2.63888888888889	rna18648_gene=OSCAR
0	1	0	0	0	1	0	0	0	0	255	1	rna18649_gene=NDUFA3
1	1	1	2	0	1	3	0	1	0	750	7	rna18650_gene=TFPT
3	0	7	0	4	0	3	0	3	0	1500	0.3	rna18651_gene=PRPF31
1	0	3	1	2	1	3	0	0	1	2205	0.916666666666667	rna18652_gene=CNOT3
4	2	4	2	2	0	2	6	0	0	2118	0.485714285714286	rna18654_gene=TMC4
1	0	2	1	1	1	7	1	2	0	1281	4	rna18655_gene=MBOAT7
0	2	0	2	0	2	2	1	0	1	846	1.5	rna18656_gene=TSEN34
1	0	1	0	2	0	3	0	5	0	585	2.33333333333333	rna18657_gene=RPS9
8	36	26	39	23	42	36	69	52	113	3717	-0.537233129119094	rna18658_gene=LOC100053055
1	3	4	10	3	7	7	15	19	35	1767	1.22222222222222	rna18659_gene=LOC100053092
1	4	1	11	2	11	12	35	17	56	1200	2.43640350877193	rna18667_gene=LILRA
0	0	0	1	0	1	13	23	13	32	1230	1.43181818181818	rna18668_gene=LOC106781946
0	0	1	0	1	0	3	3	0	0	906	0	rna18671_gene=ILT11A
0	1	2	3	2	2	3	0	4	3	333	-2.33333333333333	rna18680_gene=LOC100053487
5	6	3	6	2	0	0	0	1	1	804	0.916666666666667	rna18681_gene=LOC106780889
0	1	1	2	1	1	1	2	0	3	564	-0.291666666666667	rna18684_gene=LOC106781636
2	2	6	17	6	15	6	8	3	6	1239	2.46938775510204	rna18687_gene=LOC100053579
3	5	5	6	2	1	6	8	4	8	1659	0	rna18692_gene=LOC102148803
5	6	2	5	5	9	1	3	1	2	1521	1.58333333333333	rna18693_gene=LENG9
1	1	5	5	4	4	6	2	0	1	2739	0.5	rna18696_gene=LENG8
1	1	4	2	3	1	1	0	3	1	1263	0.2	rna18698_gene=TTYH1
4	6	6	9	2	3	8	12	5	26	873	0.271306471306471	rna18699_gene=LAIR1
5	9	5	9	0	4	7	16	6	25	687	2.01734539969834	rna18706_gene=LOC106781650
1	4	5	4	4	0	8	25	2	6	1218	-0.439010989010989	rna18712_gene=LOC100054029
0	0	0	4	0	4	4	9	2	6	1431	4.14285714285714	rna18715_gene=LOC100054075
2	5	5	7	3	2	7	10	7	13	981	-0.147186147186147	rna18731_gene=ILT11B
0	2	1	4	1	2	2	3	1	3	852	0.125	rna18737_gene=LOC100054272
5	6	7	7	4	1	10	28	5	9	1899	0.30919540229885	rna18739_gene=LOC100054321
1	1	2	3	2	4	0	2	0	2	324	0.666666666666667	rna18745_gene=LOC100054370
10	17	12	31	20	41	1	9	0	9	1380	0.318881118881119	rna18746_gene=LOC100054464
0	12	1	16	1	12	14	44	14	29	1383	2.08333333333333	rna18750_gene=LOC100054595
7	19	3	10	6	14	12	27	2	8	1674	0.750850340136054	rna18754_gene=LOC100054684
0	2	0	3	0	3	4	8	1	4	897	2.15555555555556	rna18757_gene=LOC102150033
3	5	1	6	4	1	7	11	10	13	1374	2.01666666666667	rna18758_gene=LOC100054783
0	0	0	1	0	1	0	3	0	1	789	1.25	rna18759_gene=LOC106780904
0	0	0	2	0	2	0	2	0	0	612	3.66666666666667	rna18760_gene=LOC100054826
0	1	0	2	0	1	4	8	4	6	1278	2.14285714285714	rna18761_gene=KIR3DL
2	2	1	1	1	1	1	6	1	4	816	0.4	rna18762_gene=FCAR
3	1	3	2	2	1	6	3	4	2	924	1.54166666666667	rna18763_gene=NCR1
1	1	3	2	4	1	7	9	4	7	2778	-0.01125	rna18764_gene=NLRP7
0	0	1	2	1	2	2	7	4	12	1689	0.764423076923077	rna18765_gene=LOC100055052
0	0	0	1	0	1	3	1	2	3	522	3.5	rna18768_gene=LOC106781659
6	15	6	13	4	16	7	20	5	13	2346	1.28163265306122	rna18770_gene=LOC100055141
0	2	1	3	1	1	4	10	2	10	477	-0.363636363636364	rna18771_gene=LOC106781662
5	5	6	6	5	5	3	8	6	2	3156	2.33333333333333	rna18772_gene=NLRP2
0	1	0	1	0	0	2	2	1	2	1005	0.333333333333333	rna18773_gene=GP6
5	0	12	1	7	1	5	2	0	1	1005	0.243589743589744	rna18774_gene=RDH13
2	2	2	7	4	7	2	4	2	2	2097	3.02666666666667	rna18777_gene=EPS8L1
1	1	1	1	0	2	2	1	0	0	630	4	rna18780_gene=TNNT1
2	0	0	0	2	0	1	0	0	0	618	1	rna18781_gene=TNNI3
3	1	5	2	4	1	4	5	2	1	1635	0.666666666666667	rna18782_gene=DNAAF3
2	1	3	1	1	0	2	2	1	0	1161	0.833333333333333	rna18785_gene=SYT5
2	8	3	14	3	12	13	24	5	11	2787	2.015	rna18787_gene=PTPRH
6	4	7	4	1	2	6	3	1	0	696	2.625	rna18788_gene=TMEM86B
6	1	10	4	4	3	7	1	2	1	2634	2.73896103896104	rna18790_gene=PPP6R1
2	0	3	1	3	1	6	2	0	1	1209	0.638888888888889	rna18792_gene=HSPBP1
1	0	3	0	2	0	4	0	1	0	2112	-0.333333333333333	rna18793_gene=BRSK1
1	1	1	2	0	1	2	1	0	2	828	2	rna18795_gene=TMEM150B
2	6	1	9	1	3	0	3	0	1	1668	2.41666666666667	rna18797_gene=KMT5C
1	0	2	0	3	0	0	0	0	0	156	0.0833333333333333	rna18802_gene=LOC102149678
4	6	6	8	2	2	9	2	2	2	3141	-0.0476190476190474	rna18803_gene=FAM71E2
1	0	1	0	0	0	0	0	0	1	600	0.75	rna18804_gene=IL11
1	1	1	1	0	0	1	0	2	1	1281	1.5	rna18805_gene=SHISA7
2	0	6	1	4	1	2	0	1	0	621	0.771428571428572	rna18807_gene=NAT14
4	0	8	2	4	2	9	1	0	2	3036	2.11111111111111	rna18810_gene=SSC5D
1	1	2	2	1	1	8	2	2	2	1116	1	rna18811_gene=SBK2
1	0	3	1	2	1	1	2	0	0	1092	0.611111111111111	rna18815_gene=SBK3
3	0	4	4	3	4	1	3	4	3	1692	1.75	rna18816_gene=ZNF579
7	9	9	8	2	1	1	0	1	1	1074	-0.266666666666667	rna18817_gene=FIZ1
0	0	1	1	1	1	3	0	1	0	786	2	rna18818_gene=ZNF524
2	1	6	5	4	4	5	2	2	1	2451	1.95238095238095	rna18820_gene=ZNF865
0	0	2	2	2	2	0	5	0	4	1095	0.2	rna18821_gene=ZNF784
1	1	1	1	0	0	0	0	0	0	366	1	rna18822_gene=ZNF580
1	0	1	0	0	0	0	0	0	0	597	1	rna18823_gene=ZNF581
1	0	3	0	2	0	1	0	0	0	1428	-0.0833333333333334	rna18826_gene=U2AF2
2	1	4	1	2	0	5	1	0	0	1731	-0.6	rna18828_gene=EPN1
3	1	0	1	3	0	0	1	0	1	864	0.875	rna18830_gene=LOC100056917
2	2	3	4	1	2	6	15	8	9	909	1.34375	rna18831_gene=EQUCABV1R902
0	0	3	2	3	2	11	36	9	35	909	0.127252252252252	rna18832_gene=EQUCABV1R903
0	1	0	1	0	0	0	1	0	2	903	0.166666666666667	rna18833_gene=LOC100629902
1	0	1	1	2	1	2	3	1	7	927	0.375	rna18834_gene=LOC100629941
0	0	1	1	1	1	1	0	1	0	867	2	rna18835_gene=LOC100057362
2	2	4	2	2	0	3	7	4	4	2955	0.266666666666667	rna18836_gene=NLRP4
4	0	5	2	3	2	9	8	4	2	2982	1.44444444444444	rna18837_gene=NLRP13
5	3	9	8	6	7	6	6	4	8	3459	0.976190476190476	rna18838_gene=NLRP5
0	3	4	2	4	1	0	1	1	2	714	-1.4	rna18842_gene=ZNF444
2	0	2	1	0	1	1	3	0	1	339	1.16666666666667	rna18845_gene=GALP
2	1	5	9	4	8	1	5	0	3	1545	0.794444444444444	rna18846_gene=LOC100057519
2	0	5	2	5	2	3	1	6	8	990	0.722222222222222	rna18849_gene=LOC102148356
0	2	1	3	1	1	2	4	2	2	1905	0.8	rna18853_gene=ZNF667
0	2	1	2	1	0	1	1	0	0	1713	-1	rna18860_gene=ZNF583
2	5	6	21	4	18	6	11	6	12	3654	2.74230769230769	rna18861_gene=ZNF582
0	3	8	16	8	13	0	4	1	2	765	0.77037037037037	rna18862_gene=LOC102148628
0	1	1	1	1	0	77	53	71	53	3474	-0.833333333333333	rna18863_gene=LOC100058088
0	4	0	7	0	5	3	3	2	4	4080	5.8	rna18865_gene=ZNF470
2	1	6	0	4	1	9	22	8	17	1794	-0.0445134575569358	rna18866_gene=LOC100147097
0	0	0	1	0	1	2	0	1	1	351	5	rna18867_gene=SMIM17
0	1	1	3	1	2	0	3	0	2	1626	0.541666666666667	rna18868_gene=ZNF835
0	2	0	3	0	1	0	9	2	1	933	5.9	rna18871_gene=LOC100630193
0	0	3	2	3	2	1	2	2	0	966	2.08333333333333	rna18872_gene=LOC100630245
1	1	7	2	6	1	12	10	6	11	984	-0.625405844155844	rna18873_gene=LOC100630300
2	1	5	2	3	1	2	5	0	0	939	0.416666666666667	rna18874_gene=LOC100630317
1	1	2	2	1	1	0	2	2	1	939	1.5	rna18875_gene=LOC100630346
2	3	5	5	3	2	10	14	4	7	939	0.197222222222222	rna18876_gene=LOC100058808
3	2	4	2	1	0	6	4	6	9	939	0.0699999999999998	rna18877_gene=LOC100058842
0	0	3	2	3	2	4	10	4	1	987	1.76136363636364	rna18878_gene=LOC100630379
1	4	2	4	1	2	3	2	2	2	927	0.333333333333333	rna18879_gene=LOC100058913
1	2	0	2	1	0	2	2	1	4	1587	0.2	rna18880_gene=ZIM2
2	2	7	3	5	1	4	6	1	0	4752	0.523809523809524	rna18885_gene=PEG3
2	1	5	8	5	7	5	10	4	5	2850	1.61363636363636	rna18893_gene=USP29
1	0	2	0	1	0	2	2	4	0	1884	1.66666666666667	rna18896_gene=LOC100059529
0	0	1	0	1	0	0	2	2	0	915	1.33333333333333	rna18897_gene=AURKC
1	0	3	2	4	2	37	35	35	39	3402	0.780555555555555	rna18900_gene=LOC102149467
0	2	3	8	3	6	1	5	0	1	1899	0.708333333333333	rna18903_gene=LOC100059899
0	1	0	2	0	1	4	7	4	4	1983	3	rna18906_gene=ZNF304
0	4	0	6	0	2	0	0	1	1	2487	5	rna18907_gene=LOC100060085
0	2	0	3	0	1	0	0	0	2	1959	0.333333333333333	rna18910_gene=LOC100060248
1	1	3	2	2	1	3	1	0	2	1458	-0.416666666666667	rna18912_gene=LOC106781752
1	0	1	0	0	0	2	2	1	0	1509	1.5	rna18913_gene=LOC100060311
1	2	3	5	2	3	1	4	0	8	1542	0.1	rna18917_gene=ZNF772
1	1	0	3	0	2	0	1	0	1	1431	3	rna18919_gene=LOC100630712
2	3	8	9	6	8	6	6	3	5	1893	0.693121693121693	rna18920_gene=LOC100060687
2	0	1	0	1	0	3	3	4	1	948	1.41666666666667	rna18921_gene=EQUCABV1R906
0	0	0	2	0	2	2	6	2	2	1266	3.85714285714286	rna18923_gene=ZNF550
0	1	1	2	1	1	1	3	0	2	1728	0	rna18924_gene=LOC102147342
1	2	0	3	1	3	0	3	1	1	933	4.125	rna18925_gene=EQUCABV1R907
0	3	0	6	0	3	3	11	7	3	3966	14	rna18926_gene=LOC100051465
2	3	2	2	0	1	2	3	2	4	2016	1.1	rna18927_gene=LOC102149879
0	0	1	0	1	0	1	1	0	2	1281	-0.333333333333333	rna18928_gene=ZNF134
0	1	0	3	0	2	5	5	6	6	2217	5	rna18931_gene=LOC100061329
1	1	2	1	1	0	1	4	0	3	2709	-0.0333333333333333	rna18933_gene=LOC100062892
1	0	1	2	0	2	1	2	0	0	1506	3.16666666666667	rna18937_gene=LOC100629170
1	1	2	2	1	1	2	3	0	1	1944	0.5	rna18938_gene=LOC100062079
1	4	2	5	1	3	2	5	0	1	1587	0.75	rna18939_gene=LOC100062322
1	3	1	3	0	2	2	9	0	6	1713	0.585714285714286	rna18940_gene=LOC102147525
1	3	2	3	1	2	6	5	0	0	1749	0.75	rna18941_gene=LOC102147573
1	1	1	2	0	1	2	8	0	1	1236	1.08333333333333	rna18942_gene=ZNF587B
0	0	1	1	1	1	1	6	0	3	2355	0.25	rna18943_gene=LOC100062486
1	2	1	2	0	0	2	2	3	4	2862	0.7	rna18944_gene=LOC100062670
1	2	2	2	1	0	0	2	1	2	2517	0.333333333333333	rna18947_gene=LOC100062706
2	0	2	1	0	1	1	6	1	2	2517	0.920634920634921	rna18948_gene=LOC100062745
0	1	2	1	2	0	1	2	0	0	2178	-0.444444444444444	rna18954_gene=LOC100146307
2	1	4	2	2	1	2	1	1	0	711	1.2	rna18956_gene=C10H19orf18
0	3	4	5	4	2	1	2	4	3	2481	-0.766666666666667	rna18960_gene=ZNF606
0	1	1	1	1	0	2	1	0	2	1554	-1.91666666666667	rna18963_gene=LOC102147524
3	5	4	11	3	6	4	6	1	3	2223	1.37857142857143	rna18967_gene=LOC100063617
1	2	3	2	2	2	0	3	0	0	678	0.625	rna18968_gene=ZSCAN1
0	0	2	2	2	2	1	3	0	0	2211	1	rna18973_gene=ZNF135
0	0	0	1	0	1	1	2	0	2	588	1.33333333333333	rna18974_gene=ZSCAN18
0	0	2	2	2	2	0	1	0	0	519	1	rna18975_gene=LOC100063950
0	1	0	3	0	2	0	0	0	0	1833	5	rna18976_gene=ZNF329
3	2	8	7	5	5	4	3	0	0	2058	1.20138888888889	rna18977_gene=LOC100147674
2	4	3	5	1	3	1	4	1	0	2304	3.13333333333333	rna18978_gene=ZNF544
0	0	0	1	0	1	3	3	0	0	1737	3	rna18982_gene=ZNF8
1	2	5	3	4	5	2	5	0	2	1521	0.0722222222222222	rna18984_gene=LOC102148209
1	3	2	5	1	2	2	3	0	0	1479	1.625	rna18986_gene=ZSCAN22
3	0	4	2	3	2	2	1	1	1	1701	1.35	rna18992_gene=A1BG
1	1	3	1	2	0	1	4	1	6	1584	-0.123809523809524	rna18993_gene=ZNF837
1	0	2	0	1	0	1	0	0	0	615	0.333333333333333	rna18996_gene=RPS5
1	1	1	1	2	0	2	5	2	2	1359	0.666666666666667	rna18998_gene=ZNF584
0	0	2	0	2	0	2	3	0	1	2115	-0.333333333333333	rna19000_gene=ZNF132
1	0	1	1	0	1	2	5	0	1	2010	1.25	rna19003_gene=LOC100064637
0	1	1	1	1	2	1	1	2	0	1737	2.5	rna19004_gene=ZNF324
1	5	2	8	1	3	0	5	0	0	1053	2.83333333333333	rna19008_gene=ZNF446
4	3	6	4	2	1	1	5	0	0	2103	0.66984126984127	rna19010_gene=SLC27A5
4	2	5	2	1	0	2	0	1	0	1341	0.7	rna19012_gene=ZBTB45
2	2	2	6	0	4	2	2	2	2	1707	6.33333333333333	rna19013_gene=TRIM28
1	0	1	0	0	0	0	0	0	0	564	1	rna19014_gene=CHMP2A
0	0	0	1	0	1	0	0	0	0	552	3	rna19015_gene=UBE2M
1	0	1	0	0	0	3	3	5	4	2721	1.1	rna19018_gene=MZF1
5	3	6	3	1	2	2	3	0	2	1839	0.81547619047619	rna19023_gene=LOC102148457
1	0	2	1	1	1	2	0	0	1	1932	1.83333333333333	rna19026_gene=DDX43
0	0	1	1	1	1	0	0	0	0	891	1	rna19027_gene=MB21D1
3	0	4	3	1	3	1	0	0	1	1875	3.9	rna19029_gene=MTO1
1	0	7	0	6	0	2	0	0	0	1389	-0.946428571428571	rna19030_gene=EEF1A1
1	0	2	0	1	0	0	0	0	0	1356	0.333333333333333	rna19033_gene=SLC17A5
6	5	9	3	3	2	3	3	3	5	4431	0.15952380952381	rna19034_gene=CD109
8	4	14	6	6	4	3	2	3	1	9363	1.14497354497354	rna19035_gene=COL12A1
1	0	1	0	2	0	0	1	0	0	258	0.416666666666667	rna19038_gene=LOC100630209
1	0	1	0	0	0	1	0	0	0	1083	1.5	rna19039_gene=TMEM30A
3	1	7	3	8	4	1	0	3	1	3639	1.11111111111111	rna19040_gene=FILIP1
3	1	4	1	5	0	1	1	7	1	3885	1.26666666666667	rna19045_gene=MYO6
2	1	6	4	4	5	5	12	4	3	2502	1.13901098901099	rna19050_gene=IMPG1
1	0	1	0	0	0	0	0	2	1	1173	1.25	rna19051_gene=HTR1B
1	2	2	3	1	1	0	0	1	2	1200	0.388888888888889	rna19053_gene=MEI4
1	0	1	2	0	2	1	1	1	0	714	5.5	rna19054_gene=IRAK1BP1
5	1	7	1	2	0	1	3	5	0	5406	1.5	rna19055_gene=PHIP
0	0	0	2	0	2	0	0	0	0	600	5	rna19060_gene=HMGN3
2	0	3	1	1	1	3	2	2	0	2100	2.38888888888889	rna19063_gene=LCA5
1	0	2	0	1	0	0	0	0	0	345	0.333333333333333	rna19064_gene=SH3BGRL2
0	0	1	0	1	0	1	0	1	0	945	0	rna19065_gene=ELOVL4
4	3	2	4	2	1	3	2	1	2	2595	0.933333333333333	rna19066_gene=TTK
3	1	4	1	1	0	5	0	4	1	1179	1	rna19071_gene=BCKDHB
1	0	2	0	1	0	0	0	1	0	1362	0.666666666666667	rna19074_gene=FAM46A
3	2	5	4	2	2	1	3	2	3	4128	0.75	rna19078_gene=IBTK
1	6	1	9	2	3	0	2	2	1	1221	6.77777777777778	rna19080_gene=TPBG
1	2	4	3	3	1	3	3	9	3	1281	1	rna19081_gene=UBE3D
2	3	11	2	9	1	11	9	5	1	7293	-0.61	rna19082_gene=DOPEY1
1	3	1	3	2	2	1	3	2	0	1635	5.5	rna19085_gene=PGM3
6	3	9	6	3	3	4	2	1	0	2085	2.11428571428571	rna19088_gene=ME1
1	0	1	1	0	1	4	0	1	1	1242	8.5	rna19090_gene=PRSS35
0	1	1	1	1	0	4	2	0	3	2745	-2.25	rna19099_gene=SNAP91
5	4	6	3	1	1	2	0	1	1	1563	1.07142857142857	rna19100_gene=LOC100070258
0	3	0	3	0	4	2	1	0	0	642	5.5	rna19103_gene=MRAP2
7	8	8	14	2	8	9	15	3	5	4224	2.28298611111111	rna19107_gene=CEP162
1	0	3	0	2	0	3	2	0	0	1821	0.0277777777777778	rna19108_gene=TBX18
3	0	8	0	5	0	0	1	0	0	1554	0.0694444444444444	rna19109_gene=NT5E
